id,Rings
91038,11
91039,10
91040,10
91041,6
91042,11
91043,13
91044,7
91045,6
91046,8
91047,6
91048,11
91049,11
91050,12
91051,9
91052,11
91053,11
91054,9
91055,8
91056,14
91057,12
91058,13
91059,9
91060,11
91061,8
91062,14
91063,8
91064,13
91065,11
91066,11
91067,7
91068,12
91069,9
91070,9
91071,9
91072,4
91073,5
91074,12
91075,6
91076,12
91077,8
91078,6
91079,8
91080,7
91081,7
91082,12
91083,11
91084,8
91085,9
91086,9
91087,11
91088,11
91089,11
91090,12
91091,8
91092,12
91093,8
91094,6
91095,12
91096,13
91097,14
91098,7
91099,6
91100,11
91101,14
91102,8
91103,10
91104,11
91105,14
91106,11
91107,5
91108,10
91109,14
91110,14
91111,9
91112,10
91113,11
91114,5
91115,12
91116,5
91117,9
91118,6
91119,9
91120,11
91121,12
91122,6
91123,9
91124,13
91125,8
91126,7
91127,5
91128,6
91129,10
91130,10
91131,8
91132,14
91133,9
91134,12
91135,7
91136,11
91137,13
91138,7
91139,10
91140,10
91141,9
91142,14
91143,6
91144,13
91145,9
91146,5
91147,11
91148,13
91149,7
91150,13
91151,10
91152,9
91153,10
91154,8
91155,13
91156,6
91157,12
91158,10
91159,11
91160,10
91161,8
91162,12
91163,5
91164,10
91165,9
91166,10
91167,9
91168,11
91169,11
91170,7
91171,10
91172,11
91173,9
91174,5
91175,11
91176,10
91177,14
91178,4
91179,12
91180,10
91181,9
91182,10
91183,7
91184,6
91185,11
91186,10
91187,8
91188,10
91189,15
91190,5
91191,9
91192,12
91193,9
91194,9
91195,9
91196,7
91197,9
91198,6
91199,7
91200,9
91201,11
91202,9
91203,6
91204,7
91205,14
91206,11
91207,14
91208,10
91209,11
91210,5
91211,9
91212,10
91213,6
91214,13
91215,10
91216,4
91217,9
91218,11
91219,12
91220,11
91221,7
91222,10
91223,13
91224,9
91225,13
91226,11
91227,7
91228,9
91229,11
91230,12
91231,11
91232,6
91233,11
91234,7
91235,12
91236,9
91237,9
91238,8
91239,9
91240,9
91241,12
91242,10
91243,12
91244,14
91245,13
91246,7
91247,10
91248,10
91249,8
91250,7
91251,12
91252,11
91253,8
91254,7
91255,9
91256,11
91257,6
91258,10
91259,12
91260,10
91261,8
91262,10
91263,5
91264,9
91265,6
91266,10
91267,9
91268,6
91269,13
91270,13
91271,6
91272,10
91273,12
91274,9
91275,8
91276,13
91277,11
91278,12
91279,9
91280,9
91281,6
91282,12
91283,9
91284,10
91285,11
91286,9
91287,11
91288,10
91289,11
91290,7
91291,7
91292,13
91293,12
91294,9
91295,9
91296,9
91297,12
91298,12
91299,7
91300,9
91301,8
91302,9
91303,11
91304,10
91305,10
91306,5
91307,9
91308,12
91309,12
91310,11
91311,9
91312,12
91313,9
91314,5
91315,10
91316,7
91317,11
91318,8
91319,7
91320,8
91321,6
91322,2
91323,10
91324,6
91325,7
91326,11
91327,11
91328,10
91329,11
91330,9
91331,9
91332,16
91333,9
91334,12
91335,3
91336,12
91337,10
91338,8
91339,10
91340,7
91341,5
91342,11
91343,8
91344,7
91345,6
91346,7
91347,11
91348,10
91349,12
91350,3
91351,10
91352,11
91353,12
91354,9
91355,6
91356,13
91357,14
91358,12
91359,10
91360,5
91361,10
91362,8
91363,8
91364,9
91365,7
91366,12
91367,10
91368,7
91369,9
91370,10
91371,9
91372,6
91373,9
91374,6
91375,11
91376,8
91377,11
91378,13
91379,7
91380,11
91381,11
91382,3
91383,5
91384,9
91385,11
91386,10
91387,12
91388,14
91389,4
91390,7
91391,7
91392,10
91393,9
91394,10
91395,9
91396,12
91397,12
91398,12
91399,9
91400,5
91401,12
91402,13
91403,4
91404,11
91405,13
91406,10
91407,6
91408,8
91409,15
91410,11
91411,13
91412,9
91413,9
91414,9
91415,10
91416,11
91417,10
91418,12
91419,13
91420,14
91421,11
91422,8
91423,14
91424,6
91425,9
91426,8
91427,8
91428,10
91429,8
91430,9
91431,6
91432,14
91433,8
91434,14
91435,13
91436,10
91437,12
91438,9
91439,9
91440,12
91441,8
91442,11
91443,14
91444,12
91445,10
91446,6
91447,14
91448,6
91449,12
91450,13
91451,12
91452,13
91453,9
91454,9
91455,15
91456,10
91457,5
91458,11
91459,11
91460,10
91461,11
91462,7
91463,11
91464,7
91465,10
91466,12
91467,12
91468,13
91469,14
91470,7
91471,12
91472,3
91473,11
91474,13
91475,12
91476,12
91477,8
91478,8
91479,4
91480,12
91481,13
91482,10
91483,8
91484,6
91485,9
91486,9
91487,10
91488,14
91489,14
91490,12
91491,7
91492,10
91493,7
91494,10
91495,10
91496,11
91497,8
91498,6
91499,11
91500,12
91501,11
91502,10
91503,8
91504,8
91505,8
91506,11
91507,10
91508,10
91509,13
91510,10
91511,12
91512,10
91513,8
91514,8
91515,8
91516,10
91517,3
91518,11
91519,6
91520,6
91521,13
91522,7
91523,10
91524,7
91525,12
91526,9
91527,9
91528,12
91529,11
91530,8
91531,11
91532,13
91533,10
91534,9
91535,8
91536,12
91537,14
91538,8
91539,9
91540,11
91541,10
91542,10
91543,13
91544,10
91545,8
91546,10
91547,8
91548,11
91549,8
91550,9
91551,9
91552,10
91553,11
91554,7
91555,8
91556,6
91557,8
91558,13
91559,6
91560,9
91561,9
91562,11
91563,8
91564,14
91565,11
91566,5
91567,12
91568,11
91569,1
91570,9
91571,11
91572,11
91573,9
91574,10
91575,11
91576,9
91577,12
91578,10
91579,12
91580,11
91581,10
91582,14
91583,11
91584,10
91585,12
91586,14
91587,5
91588,13
91589,5
91590,11
91591,5
91592,7
91593,5
91594,8
91595,8
91596,7
91597,9
91598,9
91599,12
91600,11
91601,6
91602,11
91603,7
91604,9
91605,9
91606,10
91607,9
91608,7
91609,11
91610,12
91611,11
91612,11
91613,9
91614,11
91615,11
91616,9
91617,6
91618,11
91619,11
91620,6
91621,11
91622,10
91623,15
91624,11
91625,5
91626,12
91627,10
91628,11
91629,9
91630,10
91631,10
91632,12
91633,9
91634,7
91635,10
91636,6
91637,12
91638,11
91639,11
91640,7
91641,6
91642,11
91643,9
91644,12
91645,5
91646,5
91647,12
91648,9
91649,10
91650,9
91651,9
91652,9
91653,8
91654,6
91655,11
91656,5
91657,8
91658,6
91659,11
91660,11
91661,9
91662,8
91663,2
91664,9
91665,9
91666,14
91667,6
91668,14
91669,11
91670,7
91671,7
91672,7
91673,10
91674,10
91675,10
91676,12
91677,13
91678,5
91679,10
91680,10
91681,12
91682,8
91683,4
91684,9
91685,8
91686,9
91687,11
91688,13
91689,10
91690,8
91691,4
91692,12
91693,10
91694,10
91695,8
91696,7
91697,10
91698,3
91699,12
91700,8
91701,13
91702,10
91703,11
91704,6
91705,9
91706,11
91707,11
91708,13
91709,11
91710,11
91711,13
91712,11
91713,9
91714,13
91715,14
91716,11
91717,12
91718,9
91719,9
91720,9
91721,14
91722,10
91723,11
91724,7
91725,10
91726,9
91727,3
91728,9
91729,11
91730,11
91731,15
91732,7
91733,13
91734,12
91735,7
91736,5
91737,9
91738,10
91739,8
91740,13
91741,11
91742,12
91743,7
91744,11
91745,9
91746,12
91747,6
91748,10
91749,12
91750,9
91751,6
91752,6
91753,7
91754,12
91755,9
91756,10
91757,13
91758,11
91759,9
91760,13
91761,8
91762,9
91763,5
91764,10
91765,10
91766,8
91767,8
91768,10
91769,10
91770,6
91771,13
91772,10
91773,13
91774,11
91775,6
91776,13
91777,3
91778,9
91779,9
91780,7
91781,9
91782,12
91783,11
91784,10
91785,11
91786,12
91787,13
91788,11
91789,11
91790,10
91791,6
91792,5
91793,10
91794,12
91795,14
91796,7
91797,11
91798,8
91799,11
91800,11
91801,11
91802,11
91803,6
91804,7
91805,9
91806,8
91807,5
91808,11
91809,10
91810,12
91811,11
91812,7
91813,8
91814,10
91815,12
91816,10
91817,8
91818,6
91819,6
91820,11
91821,5
91822,10
91823,14
91824,7
91825,11
91826,9
91827,11
91828,10
91829,14
91830,6
91831,10
91832,6
91833,11
91834,9
91835,5
91836,6
91837,9
91838,9
91839,13
91840,8
91841,8
91842,6
91843,12
91844,4
91845,14
91846,11
91847,7
91848,9
91849,12
91850,9
91851,10
91852,14
91853,9
91854,7
91855,11
91856,9
91857,9
91858,11
91859,9
91860,10
91861,6
91862,10
91863,7
91864,4
91865,14
91866,7
91867,6
91868,11
91869,9
91870,10
91871,12
91872,5
91873,11
91874,10
91875,5
91876,8
91877,9
91878,11
91879,6
91880,12
91881,10
91882,13
91883,12
91884,10
91885,6
91886,4
91887,8
91888,9
91889,14
91890,11
91891,14
91892,4
91893,8
91894,8
91895,13
91896,10
91897,12
91898,10
91899,10
91900,7
91901,10
91902,8
91903,7
91904,7
91905,13
91906,14
91907,13
91908,11
91909,6
91910,15
91911,10
91912,7
91913,10
91914,7
91915,11
91916,11
91917,13
91918,6
91919,8
91920,7
91921,11
91922,11
91923,4
91924,12
91925,9
91926,13
91927,9
91928,6
91929,9
91930,11
91931,11
91932,10
91933,7
91934,10
91935,9
91936,10
91937,11
91938,13
91939,8
91940,11
91941,12
91942,11
91943,11
91944,9
91945,12
91946,8
91947,12
91948,10
91949,12
91950,13
91951,6
91952,9
91953,8
91954,14
91955,5
91956,11
91957,12
91958,10
91959,7
91960,11
91961,9
91962,9
91963,10
91964,12
91965,13
91966,11
91967,7
91968,11
91969,7
91970,10
91971,14
91972,11
91973,12
91974,10
91975,8
91976,11
91977,10
91978,8
91979,8
91980,7
91981,9
91982,11
91983,6
91984,7
91985,5
91986,11
91987,8
91988,6
91989,9
91990,9
91991,7
91992,13
91993,12
91994,3
91995,10
91996,12
91997,12
91998,8
91999,11
92000,9
92001,12
92002,8
92003,10
92004,11
92005,5
92006,8
92007,12
92008,10
92009,9
92010,7
92011,9
92012,10
92013,7
92014,11
92015,6
92016,10
92017,9
92018,12
92019,13
92020,11
92021,8
92022,10
92023,8
92024,13
92025,14
92026,10
92027,4
92028,6
92029,11
92030,10
92031,9
92032,7
92033,12
92034,7
92035,10
92036,11
92037,6
92038,7
92039,8
92040,8
92041,8
92042,9
92043,12
92044,9
92045,4
92046,15
92047,11
92048,11
92049,8
92050,13
92051,7
92052,13
92053,11
92054,6
92055,15
92056,11
92057,8
92058,13
92059,8
92060,9
92061,8
92062,9
92063,7
92064,13
92065,10
92066,12
92067,4
92068,11
92069,10
92070,14
92071,11
92072,9
92073,5
92074,11
92075,9
92076,14
92077,10
92078,11
92079,9
92080,8
92081,9
92082,11
92083,11
92084,11
92085,8
92086,11
92087,4
92088,6
92089,9
92090,12
92091,5
92092,8
92093,8
92094,7
92095,9
92096,11
92097,14
92098,8
92099,12
92100,13
92101,9
92102,12
92103,4
92104,11
92105,9
92106,9
92107,4
92108,7
92109,11
92110,6
92111,11
92112,5
92113,6
92114,9
92115,9
92116,10
92117,9
92118,9
92119,5
92120,5
92121,8
92122,9
92123,14
92124,14
92125,12
92126,7
92127,8
92128,5
92129,8
92130,6
92131,6
92132,12
92133,7
92134,12
92135,5
92136,9
92137,7
92138,5
92139,12
92140,6
92141,6
92142,11
92143,6
92144,9
92145,11
92146,8
92147,6
92148,12
92149,12
92150,11
92151,9
92152,14
92153,8
92154,14
92155,14
92156,9
92157,9
92158,10
92159,11
92160,7
92161,14
92162,5
92163,11
92164,8
92165,12
92166,9
92167,11
92168,8
92169,12
92170,9
92171,10
92172,9
92173,10
92174,12
92175,5
92176,8
92177,9
92178,13
92179,10
92180,8
92181,11
92182,10
92183,7
92184,12
92185,12
92186,13
92187,12
92188,6
92189,4
92190,8
92191,8
92192,12
92193,6
92194,8
92195,5
92196,11
92197,7
92198,9
92199,9
92200,12
92201,9
92202,8
92203,9
92204,12
92205,9
92206,9
92207,11
92208,4
92209,7
92210,9
92211,9
92212,11
92213,12
92214,10
92215,12
92216,11
92217,5
92218,5
92219,8
92220,10
92221,13
92222,10
92223,7
92224,10
92225,9
92226,8
92227,10
92228,11
92229,6
92230,10
92231,11
92232,14
92233,13
92234,4
92235,9
92236,11
92237,10
92238,8
92239,6
92240,11
92241,10
92242,10
92243,9
92244,12
92245,9
92246,9
92247,13
92248,9
92249,8
92250,11
92251,9
92252,9
92253,7
92254,4
92255,9
92256,7
92257,12
92258,8
92259,10
92260,11
92261,10
92262,11
92263,13
92264,8
92265,8
92266,10
92267,7
92268,13
92269,13
92270,8
92271,6
92272,11
92273,10
92274,12
92275,12
92276,10
92277,11
92278,11
92279,8
92280,3
92281,15
92282,11
92283,10
92284,7
92285,8
92286,14
92287,11
92288,3
92289,8
92290,5
92291,5
92292,8
92293,9
92294,12
92295,10
92296,11
92297,6
92298,12
92299,13
92300,9
92301,9
92302,4
92303,8
92304,13
92305,8
92306,13
92307,8
92308,12
92309,11
92310,12
92311,3
92312,10
92313,9
92314,10
92315,9
92316,6
92317,7
92318,8
92319,6
92320,4
92321,9
92322,8
92323,8
92324,11
92325,11
92326,6
92327,13
92328,7
92329,7
92330,9
92331,10
92332,13
92333,12
92334,11
92335,8
92336,7
92337,3
92338,9
92339,8
92340,8
92341,7
92342,14
92343,6
92344,6
92345,8
92346,9
92347,12
92348,10
92349,9
92350,6
92351,12
92352,13
92353,8
92354,8
92355,11
92356,6
92357,11
92358,9
92359,10
92360,13
92361,12
92362,12
92363,11
92364,6
92365,11
92366,8
92367,8
92368,12
92369,10
92370,10
92371,9
92372,12
92373,11
92374,4
92375,7
92376,11
92377,14
92378,11
92379,11
92380,9
92381,4
92382,9
92383,15
92384,12
92385,6
92386,9
92387,6
92388,6
92389,6
92390,6
92391,10
92392,9
92393,5
92394,4
92395,13
92396,6
92397,15
92398,9
92399,6
92400,11
92401,9
92402,5
92403,9
92404,8
92405,12
92406,12
92407,4
92408,8
92409,11
92410,9
92411,8
92412,16
92413,9
92414,12
92415,7
92416,11
92417,10
92418,9
92419,10
92420,12
92421,10
92422,7
92423,16
92424,11
92425,5
92426,10
92427,10
92428,11
92429,11
92430,7
92431,13
92432,13
92433,9
92434,8
92435,9
92436,11
92437,2
92438,14
92439,7
92440,4
92441,11
92442,9
92443,11
92444,12
92445,8
92446,7
92447,7
92448,9
92449,10
92450,13
92451,13
92452,9
92453,9
92454,12
92455,12
92456,9
92457,10
92458,9
92459,8
92460,11
92461,9
92462,11
92463,11
92464,12
92465,8
92466,12
92467,13
92468,9
92469,8
92470,11
92471,8
92472,10
92473,9
92474,11
92475,9
92476,8
92477,8
92478,13
92479,6
92480,11
92481,10
92482,10
92483,8
92484,10
92485,12
92486,13
92487,11
92488,6
92489,8
92490,7
92491,11
92492,13
92493,6
92494,13
92495,7
92496,4
92497,10
92498,5
92499,6
92500,10
92501,5
92502,11
92503,11
92504,12
92505,11
92506,9
92507,11
92508,11
92509,9
92510,9
92511,12
92512,12
92513,9
92514,12
92515,14
92516,5
92517,8
92518,8
92519,11
92520,8
92521,7
92522,13
92523,7
92524,13
92525,9
92526,9
92527,9
92528,8
92529,13
92530,12
92531,7
92532,8
92533,6
92534,14
92535,11
92536,9
92537,10
92538,7
92539,9
92540,9
92541,11
92542,10
92543,14
92544,10
92545,11
92546,9
92547,9
92548,3
92549,11
92550,11
92551,10
92552,10
92553,7
92554,8
92555,11
92556,9
92557,15
92558,14
92559,12
92560,12
92561,9
92562,11
92563,11
92564,11
92565,8
92566,11
92567,9
92568,12
92569,7
92570,6
92571,14
92572,10
92573,12
92574,9
92575,4
92576,10
92577,12
92578,9
92579,5
92580,7
92581,10
92582,9
92583,8
92584,4
92585,10
92586,6
92587,12
92588,12
92589,11
92590,9
92591,12
92592,9
92593,10
92594,15
92595,9
92596,12
92597,12
92598,8
92599,10
92600,5
92601,13
92602,5
92603,7
92604,7
92605,2
92606,13
92607,6
92608,14
92609,10
92610,10
92611,9
92612,7
92613,7
92614,12
92615,14
92616,10
92617,12
92618,11
92619,9
92620,11
92621,10
92622,11
92623,9
92624,9
92625,8
92626,11
92627,13
92628,11
92629,9
92630,8
92631,7
92632,12
92633,9
92634,10
92635,6
92636,11
92637,9
92638,13
92639,13
92640,10
92641,7
92642,8
92643,5
92644,13
92645,6
92646,6
92647,10
92648,11
92649,11
92650,11
92651,15
92652,10
92653,11
92654,7
92655,9
92656,12
92657,9
92658,5
92659,1
92660,8
92661,7
92662,9
92663,9
92664,13
92665,11
92666,5
92667,11
92668,12
92669,10
92670,10
92671,7
92672,12
92673,11
92674,6
92675,14
92676,8
92677,10
92678,7
92679,6
92680,3
92681,14
92682,7
92683,8
92684,9
92685,10
92686,12
92687,6
92688,9
92689,11
92690,8
92691,8
92692,14
92693,4
92694,14
92695,10
92696,13
92697,10
92698,4
92699,8
92700,5
92701,13
92702,10
92703,11
92704,9
92705,10
92706,8
92707,12
92708,9
92709,10
92710,12
92711,6
92712,6
92713,12
92714,9
92715,9
92716,10
92717,14
92718,9
92719,9
92720,9
92721,7
92722,12
92723,9
92724,6
92725,6
92726,9
92727,11
92728,12
92729,9
92730,14
92731,10
92732,11
92733,10
92734,11
92735,7
92736,11
92737,9
92738,11
92739,8
92740,7
92741,8
92742,12
92743,11
92744,3
92745,11
92746,10
92747,11
92748,11
92749,7
92750,6
92751,11
92752,10
92753,3
92754,8
92755,15
92756,7
92757,8
92758,6
92759,9
92760,8
92761,12
92762,10
92763,13
92764,4
92765,5
92766,9
92767,10
92768,9
92769,11
92770,7
92771,10
92772,9
92773,7
92774,9
92775,7
92776,8
92777,11
92778,8
92779,12
92780,10
92781,9
92782,13
92783,9
92784,10
92785,14
92786,9
92787,12
92788,8
92789,12
92790,12
92791,9
92792,11
92793,6
92794,10
92795,9
92796,12
92797,7
92798,11
92799,6
92800,7
92801,12
92802,11
92803,11
92804,7
92805,9
92806,12
92807,10
92808,6
92809,12
92810,8
92811,6
92812,8
92813,12
92814,9
92815,10
92816,5
92817,7
92818,7
92819,11
92820,11
92821,11
92822,11
92823,6
92824,9
92825,10
92826,12
92827,10
92828,9
92829,8
92830,11
92831,14
92832,5
92833,8
92834,9
92835,12
92836,10
92837,11
92838,9
92839,12
92840,5
92841,8
92842,6
92843,8
92844,13
92845,4
92846,10
92847,9
92848,5
92849,10
92850,8
92851,6
92852,5
92853,11
92854,10
92855,9
92856,10
92857,7
92858,5
92859,12
92860,9
92861,10
92862,8
92863,7
92864,12
92865,7
92866,10
92867,13
92868,6
92869,10
92870,13
92871,3
92872,10
92873,4
92874,7
92875,10
92876,4
92877,14
92878,13
92879,10
92880,8
92881,4
92882,6
92883,11
92884,11
92885,8
92886,6
92887,12
92888,12
92889,5
92890,10
92891,13
92892,10
92893,10
92894,10
92895,9
92896,10
92897,9
92898,13
92899,12
92900,7
92901,8
92902,12
92903,9
92904,14
92905,12
92906,7
92907,11
92908,6
92909,12
92910,6
92911,6
92912,8
92913,9
92914,10
92915,9
92916,8
92917,3
92918,9
92919,6
92920,6
92921,7
92922,15
92923,7
92924,13
92925,12
92926,12
92927,8
92928,11
92929,12
92930,9
92931,10
92932,8
92933,5
92934,10
92935,10
92936,14
92937,13
92938,8
92939,4
92940,10
92941,6
92942,12
92943,10
92944,7
92945,13
92946,10
92947,9
92948,7
92949,12
92950,4
92951,5
92952,10
92953,7
92954,11
92955,6
92956,12
92957,10
92958,8
92959,5
92960,17
92961,6
92962,11
92963,9
92964,13
92965,8
92966,9
92967,6
92968,9
92969,3
92970,12
92971,13
92972,11
92973,10
92974,11
92975,12
92976,7
92977,14
92978,11
92979,12
92980,14
92981,11
92982,11
92983,12
92984,10
92985,9
92986,5
92987,12
92988,8
92989,9
92990,11
92991,11
92992,12
92993,8
92994,8
92995,6
92996,12
92997,11
92998,13
92999,10
93000,13
93001,6
93002,13
93003,7
93004,11
93005,11
93006,13
93007,9
93008,13
93009,11
93010,7
93011,6
93012,9
93013,10
93014,4
93015,7
93016,8
93017,13
93018,13
93019,5
93020,7
93021,11
93022,10
93023,4
93024,8
93025,9
93026,14
93027,7
93028,12
93029,8
93030,12
93031,12
93032,14
93033,11
93034,9
93035,9
93036,16
93037,8
93038,10
93039,4
93040,13
93041,11
93042,9
93043,9
93044,8
93045,13
93046,8
93047,6
93048,12
93049,8
93050,11
93051,8
93052,11
93053,14
93054,11
93055,5
93056,9
93057,10
93058,11
93059,7
93060,13
93061,14
93062,12
93063,14
93064,7
93065,8
93066,11
93067,2
93068,8
93069,8
93070,14
93071,10
93072,11
93073,13
93074,10
93075,13
93076,11
93077,9
93078,11
93079,8
93080,12
93081,10
93082,8
93083,9
93084,12
93085,10
93086,7
93087,5
93088,11
93089,7
93090,12
93091,10
93092,10
93093,7
93094,3
93095,10
93096,9
93097,7
93098,5
93099,11
93100,10
93101,11
93102,8
93103,9
93104,11
93105,13
93106,11
93107,7
93108,10
93109,9
93110,12
93111,13
93112,8
93113,10
93114,9
93115,12
93116,8
93117,12
93118,9
93119,9
93120,14
93121,9
93122,9
93123,11
93124,11
93125,9
93126,10
93127,12
93128,9
93129,11
93130,11
93131,13
93132,11
93133,14
93134,12
93135,15
93136,7
93137,10
93138,11
93139,9
93140,10
93141,8
93142,11
93143,12
93144,7
93145,10
93146,5
93147,11
93148,11
93149,8
93150,5
93151,11
93152,13
93153,11
93154,9
93155,11
93156,11
93157,7
93158,6
93159,9
93160,11
93161,8
93162,9
93163,11
93164,8
93165,6
93166,5
93167,13
93168,11
93169,12
93170,8
93171,11
93172,11
93173,12
93174,12
93175,10
93176,13
93177,6
93178,11
93179,11
93180,11
93181,11
93182,3
93183,12
93184,6
93185,8
93186,13
93187,4
93188,11
93189,13
93190,9
93191,11
93192,8
93193,10
93194,9
93195,9
93196,11
93197,12
93198,11
93199,12
93200,11
93201,8
93202,11
93203,7
93204,7
93205,8
93206,6
93207,8
93208,11
93209,7
93210,13
93211,11
93212,11
93213,4
93214,3
93215,10
93216,10
93217,10
93218,8
93219,9
93220,7
93221,10
93222,12
93223,14
93224,9
93225,12
93226,10
93227,9
93228,11
93229,9
93230,10
93231,6
93232,11
93233,8
93234,9
93235,9
93236,11
93237,6
93238,11
93239,8
93240,12
93241,13
93242,16
93243,12
93244,9
93245,11
93246,8
93247,10
93248,11
93249,11
93250,9
93251,8
93252,10
93253,7
93254,13
93255,12
93256,9
93257,14
93258,5
93259,9
93260,8
93261,11
93262,9
93263,13
93264,9
93265,8
93266,12
93267,11
93268,8
93269,11
93270,11
93271,9
93272,11
93273,12
93274,8
93275,10
93276,8
93277,9
93278,9
93279,13
93280,13
93281,11
93282,14
93283,12
93284,6
93285,6
93286,12
93287,15
93288,11
93289,9
93290,12
93291,12
93292,9
93293,12
93294,10
93295,6
93296,12
93297,15
93298,13
93299,9
93300,11
93301,10
93302,6
93303,15
93304,11
93305,10
93306,11
93307,13
93308,9
93309,6
93310,11
93311,9
93312,9
93313,6
93314,10
93315,11
93316,10
93317,12
93318,11
93319,3
93320,6
93321,11
93322,7
93323,10
93324,9
93325,11
93326,7
93327,12
93328,9
93329,13
93330,7
93331,9
93332,9
93333,11
93334,6
93335,11
93336,10
93337,11
93338,12
93339,12
93340,5
93341,12
93342,6
93343,7
93344,6
93345,9
93346,13
93347,11
93348,13
93349,14
93350,9
93351,11
93352,12
93353,8
93354,7
93355,12
93356,12
93357,11
93358,8
93359,6
93360,13
93361,8
93362,12
93363,11
93364,11
93365,10
93366,10
93367,9
93368,9
93369,4
93370,12
93371,10
93372,7
93373,10
93374,8
93375,12
93376,8
93377,6
93378,9
93379,7
93380,8
93381,13
93382,7
93383,7
93384,9
93385,9
93386,6
93387,10
93388,11
93389,10
93390,10
93391,8
93392,5
93393,10
93394,9
93395,5
93396,9
93397,9
93398,6
93399,8
93400,12
93401,9
93402,9
93403,8
93404,11
93405,9
93406,13
93407,10
93408,11
93409,9
93410,5
93411,12
