id,Rings
90918,8
90919,9
90920,11
90921,7
90922,8
90923,10
90924,9
90925,11
90926,11
90927,10
90928,13
90929,13
90930,10
90931,11
90932,13
90933,10
90934,14
90935,9
90936,11
90937,12
90938,10
90939,10
90940,8
90941,7
90942,5
90943,14
90944,7
90945,9
90946,9
90947,11
90948,10
90949,12
90950,11
90951,9
90952,8
90953,7
90954,10
90955,8
90956,8
90957,11
90958,4
90959,8
90960,11
90961,7
90962,11
90963,6
90964,12
90965,6
90966,11
90967,9
90968,12
90969,10
90970,9
90971,8
90972,10
90973,11
90974,9
90975,11
90976,8
90977,8
90978,6
90979,10
90980,9
90981,13
90982,14
90983,4
90984,9
90985,6
90986,13
90987,9
90988,9
90989,11
90990,9
90991,8
90992,5
90993,9
90994,11
90995,7
90996,14
90997,10
90998,7
90999,6
91000,13
91001,7
91002,8
91003,11
91004,9
91005,8
91006,11
91007,9
91008,8
91009,12
91010,10
91011,10
91012,9
91013,10
91014,9
91015,10
91016,7
91017,13
91018,7
91019,11
91020,8
91021,11
91022,8
91023,5
91024,6
91025,12
91026,9
91027,7
91028,12
91029,10
91030,9
91031,9
91032,7
91033,5
91034,10
91035,9
91036,11
91037,7
91038,13
91039,11
91040,9
91041,8
91042,10
91043,11
91044,7
91045,8
91046,8
91047,7
91048,11
91049,10
91050,11
91051,9
91052,11
91053,11
91054,8
91055,7
91056,12
91057,12
91058,16
91059,13
91060,9
91061,8
91062,14
91063,8
91064,10
91065,10
91066,10
91067,9
91068,11
91069,9
91070,8
91071,8
91072,5
91073,6
91074,13
91075,7
91076,14
91077,9
91078,7
91079,7
91080,9
91081,8
91082,10
91083,10
91084,8
91085,10
91086,11
91087,12
91088,9
91089,10
91090,12
91091,10
91092,11
91093,7
91094,7
91095,11
91096,12
91097,15
91098,7
91099,7
91100,9
91101,12
91102,8
91103,9
91104,10
91105,16
91106,12
91107,7
91108,10
91109,11
91110,13
91111,8
91112,9
91113,10
91114,6
91115,10
91116,6
91117,8
91118,7
91119,8
91120,10
91121,10
91122,6
91123,9
91124,13
91125,8
91126,8
91127,6
91128,7
91129,9
91130,9
91131,9
91132,12
91133,11
91134,10
91135,7
91136,10
91137,11
91138,8
91139,9
91140,9
91141,9
91142,11
91143,7
91144,11
91145,13
91146,6
91147,11
91148,13
91149,8
91150,15
91151,11
91152,9
91153,10
91154,8
91155,11
91156,7
91157,11
91158,9
91159,9
91160,9
91161,10
91162,10
91163,6
91164,9
91165,11
91166,10
91167,9
91168,16
91169,10
91170,7
91171,9
91172,9
91173,13
91174,7
91175,10
91176,11
91177,11
91178,5
91179,13
91180,13
91181,9
91182,10
91183,7
91184,7
91185,12
91186,10
91187,9
91188,10
91189,12
91190,6
91191,8
91192,12
91193,8
91194,8
91195,8
91196,9
91197,8
91198,7
91199,7
91200,9
91201,10
91202,12
91203,8
91204,7
91205,17
91206,11
91207,11
91208,10
91209,10
91210,7
91211,10
91212,10
91213,6
91214,14
91215,9
91216,6
91217,8
91218,9
91219,10
91220,10
91221,7
91222,12
91223,12
91224,9
91225,10
91226,11
91227,7
91228,9
91229,9
91230,10
91231,12
91232,7
91233,14
91234,7
91235,9
91236,9
91237,7
91238,8
91239,9
91240,8
91241,12
91242,10
91243,10
91244,14
91245,11
91246,7
91247,9
91248,11
91249,11
91250,7
91251,13
91252,12
91253,8
91254,7
91255,13
91256,10
91257,7
91258,8
91259,13
91260,11
91261,9
91262,9
91263,6
91264,9
91265,7
91266,10
91267,8
91268,7
91269,12
91270,17
91271,7
91272,9
91273,13
91274,10
91275,10
91276,13
91277,11
91278,11
91279,9
91280,9
91281,7
91282,10
91283,9
91284,9
91285,9
91286,9
91287,9
91288,10
91289,10
91290,7
91291,7
91292,19
91293,10
91294,9
91295,13
91296,9
91297,10
91298,14
91299,8
91300,8
91301,9
91302,9
91303,10
91304,11
91305,10
91306,6
91307,9
91308,11
91309,12
91310,12
91311,8
91312,11
91313,10
91314,6
91315,9
91316,7
91317,10
91318,8
91319,8
91320,8
91321,8
91322,5
91323,9
91324,7
91325,7
91326,10
91327,14
91328,11
91329,10
91330,10
91331,9
91332,14
91333,9
91334,10
91335,4
91336,13
91337,11
91338,9
91339,11
91340,8
91341,6
91342,10
91343,7
91344,7
91345,7
91346,8
91347,11
91348,9
91349,10
91350,4
91351,12
91352,9
91353,10
91354,9
91355,7
91356,12
91357,11
91358,16
91359,10
91360,6
91361,10
91362,9
91363,12
91364,9
91365,8
91366,9
91367,11
91368,7
91369,9
91370,11
91371,8
91372,7
91373,11
91374,7
91375,9
91376,9
91377,10
91378,12
91379,7
91380,9
91381,11
91382,4
91383,7
91384,9
91385,11
91386,9
91387,11
91388,12
91389,6
91390,8
91391,8
91392,11
91393,9
91394,10
91395,10
91396,10
91397,11
91398,10
91399,8
91400,7
91401,9
91402,12
91403,5
91404,9
91405,10
91406,13
91407,7
91408,8
91409,11
91410,9
91411,11
91412,11
91413,9
91414,8
91415,9
91416,9
91417,9
91418,12
91419,11
91420,12
91421,10
91422,9
91423,13
91424,7
91425,10
91426,8
91427,9
91428,10
91429,8
91430,14
91431,7
91432,16
91433,7
91434,11
91435,12
91436,12
91437,11
91438,8
91439,12
91440,12
91441,8
91442,10
91443,14
91444,11
91445,9
91446,7
91447,16
91448,7
91449,10
91450,14
91451,13
91452,11
91453,8
91454,10
91455,17
91456,10
91457,6
91458,10
91459,11
91460,10
91461,10
91462,8
91463,12
91464,9
91465,9
91466,10
91467,17
91468,11
91469,12
91470,8
91471,10
91472,4
91473,10
91474,11
91475,9
91476,13
91477,7
91478,9
91479,4
91480,12
91481,13
91482,10
91483,8
91484,6
91485,11
91486,9
91487,9
91488,12
91489,13
91490,11
91491,8
91492,10
91493,7
91494,11
91495,9
91496,11
91497,8
91498,8
91499,10
91500,9
91501,10
91502,10
91503,9
91504,8
91505,7
91506,12
91507,11
91508,8
91509,11
91510,12
91511,11
91512,10
91513,8
91514,8
91515,10
91516,10
91517,4
91518,11
91519,7
91520,7
91521,11
91522,8
91523,11
91524,7
91525,11
91526,8
91527,8
91528,11
91529,10
91530,7
91531,11
91532,16
91533,12
91534,9
91535,9
91536,10
91537,11
91538,8
91539,9
91540,11
91541,9
91542,11
91543,17
91544,9
91545,7
91546,12
91547,9
91548,11
91549,8
91550,9
91551,9
91552,9
91553,11
91554,7
91555,9
91556,6
91557,12
91558,14
91559,8
91560,9
91561,10
91562,10
91563,8
91564,11
91565,12
91566,6
91567,9
91568,11
91569,4
91570,9
91571,10
91572,13
91573,8
91574,11
91575,10
91576,8
91577,11
91578,9
91579,11
91580,11
91581,10
91582,11
91583,9
91584,10
91585,12
91586,11
91587,6
91588,11
91589,6
91590,10
91591,5
91592,7
91593,5
91594,8
91595,8
91596,7
91597,9
91598,11
91599,11
91600,9
91601,7
91602,10
91603,8
91604,10
91605,9
91606,11
91607,9
91608,8
91609,15
91610,9
91611,10
91612,12
91613,9
91614,12
91615,9
91616,8
91617,7
91618,9
91619,10
91620,7
91621,10
91622,9
91623,17
91624,9
91625,6
91626,9
91627,10
91628,11
91629,10
91630,11
91631,8
91632,10
91633,11
91634,8
91635,8
91636,7
91637,11
91638,11
91639,10
91640,9
91641,6
91642,10
91643,9
91644,10
91645,6
91646,6
91647,12
91648,9
91649,10
91650,9
91651,9
91652,10
91653,7
91654,7
91655,13
91656,6
91657,8
91658,6
91659,10
91660,10
91661,9
91662,7
91663,4
91664,10
91665,9
91666,14
91667,7
91668,18
91669,10
91670,7
91671,8
91672,7
91673,10
91674,10
91675,11
91676,10
91677,15
91678,6
91679,9
91680,13
91681,10
91682,9
91683,5
91684,10
91685,7
91686,9
91687,10
91688,16
91689,10
91690,8
91691,5
91692,11
91693,10
91694,10
91695,8
91696,7
91697,10
91698,4
91699,11
91700,8
91701,13
91702,12
91703,11
91704,8
91705,8
91706,9
91707,10
91708,11
91709,11
91710,10
91711,14
91712,11
91713,13
91714,14
91715,11
91716,13
91717,12
91718,10
91719,11
91720,9
91721,11
91722,10
91723,15
91724,7
91725,13
91726,8
91727,4
91728,9
91729,13
91730,10
91731,15
91732,7
91733,12
91734,13
91735,8
91736,6
91737,8
91738,9
91739,11
91740,12
91741,10
91742,10
91743,9
91744,10
91745,8
91746,13
91747,8
91748,12
91749,14
91750,9
91751,6
91752,6
91753,7
91754,12
91755,8
91756,10
91757,11
91758,11
91759,11
91760,14
91761,8
91762,10
91763,5
91764,12
91765,9
91766,8
91767,8
91768,11
91769,14
91770,7
91771,15
91772,10
91773,10
91774,12
91775,6
91776,10
91777,4
91778,16
91779,10
91780,8
91781,9
91782,14
91783,10
91784,9
91785,12
91786,9
91787,12
91788,13
91789,9
91790,11
91791,7
91792,6
91793,10
91794,10
91795,18
91796,7
91797,14
91798,8
91799,12
91800,10
91801,9
91802,11
91803,6
91804,7
91805,13
91806,8
91807,6
91808,10
91809,11
91810,12
91811,11
91812,7
91813,8
91814,10
91815,10
91816,9
91817,7
91818,7
91819,6
91820,9
91821,6
91822,10
91823,13
91824,7
91825,10
91826,8
91827,9
91828,9
91829,12
91830,7
91831,9
91832,7
91833,10
91834,10
91835,6
91836,8
91837,9
91838,9
91839,10
91840,8
91841,9
91842,7
91843,11
91844,5
91845,12
91846,10
91847,7
91848,10
91849,14
91850,9
91851,11
91852,14
91853,10
91854,7
91855,9
91856,9
91857,8
91858,10
91859,9
91860,9
91861,8
91862,9
91863,7
91864,5
91865,13
91866,6
91867,11
91868,9
91869,9
91870,10
91871,11
91872,5
91873,11
91874,10
91875,6
91876,9
91877,8
91878,10
91879,7
91880,12
91881,9
91882,16
91883,15
91884,9
91885,6
91886,6
91887,8
91888,9
91889,12
91890,10
91891,13
91892,5
91893,9
91894,7
91895,11
91896,10
91897,11
91898,9
91899,14
91900,7
91901,9
91902,8
91903,7
91904,10
91905,13
91906,18
91907,11
91908,10
91909,7
91910,16
91911,11
91912,8
91913,8
91914,7
91915,8
91916,10
91917,12
91918,7
91919,9
91920,7
91921,10
91922,13
91923,5
91924,12
91925,11
91926,13
91927,10
91928,7
91929,10
91930,9
91931,13
91932,10
91933,7
91934,8
91935,9
91936,11
91937,11
91938,10
91939,8
91940,15
91941,10
91942,9
91943,13
91944,8
91945,10
91946,9
91947,10
91948,10
91949,10
91950,11
91951,7
91952,8
91953,10
91954,11
91955,6
91956,9
91957,13
91958,10
91959,7
91960,10
91961,8
91962,9
91963,9
91964,11
91965,14
91966,13
91967,7
91968,14
91969,7
91970,9
91971,12
91972,9
91973,12
91974,9
91975,8
91976,9
91977,11
91978,9
91979,8
91980,7
91981,9
91982,9
91983,7
91984,6
91985,6
91986,10
91987,8
91988,7
91989,8
91990,9
91991,8
91992,11
91993,15
91994,4
91995,9
91996,11
91997,10
91998,8
91999,9
92000,8
92001,12
92002,9
92003,10
92004,9
92005,6
92006,9
92007,11
92008,10
92009,9
92010,8
92011,8
92012,11
92013,8
92014,9
92015,7
92016,11
92017,8
92018,15
92019,11
92020,9
92021,8
92022,10
92023,12
92024,12
92025,15
92026,9
92027,5
92028,7
92029,12
92030,11
92031,8
92032,7
92033,10
92034,7
92035,10
92036,11
92037,7
92038,7
92039,10
92040,8
92041,8
92042,10
92043,12
92044,8
92045,5
92046,16
92047,10
92048,9
92049,8
92050,10
92051,7
92052,12
92053,11
92054,7
92055,9
92056,11
92057,10
92058,13
92059,8
92060,10
92061,10
92062,8
92063,7
92064,15
92065,13
92066,10
92067,5
92068,13
92069,9
92070,11
92071,13
92072,8
92073,7
92074,11
92075,9
92076,11
92077,8
92078,12
92079,9
92080,8
92081,9
92082,11
92083,10
92084,11
92085,7
92086,11
92087,5
92088,8
92089,9
92090,16
92091,6
92092,8
92093,7
92094,9
92095,9
92096,12
92097,12
92098,8
92099,11
92100,12
92101,9
92102,11
92103,5
92104,13
92105,8
92106,14
92107,5
92108,11
92109,14
92110,7
92111,12
92112,6
92113,7
92114,10
92115,9
92116,11
92117,10
92118,13
92119,6
92120,6
92121,9
92122,9
92123,11
92124,11
92125,12
92126,8
92127,8
92128,6
92129,7
92130,7
92131,7
92132,10
92133,8
92134,13
92135,6
92136,8
92137,8
92138,6
92139,11
92140,7
92141,6
92142,10
92143,7
92144,8
92145,10
92146,9
92147,6
92148,10
92149,15
92150,9
92151,8
92152,13
92153,8
92154,13
92155,15
92156,8
92157,8
92158,9
92159,13
92160,7
92161,16
92162,7
92163,10
92164,10
92165,12
92166,11
92167,17
92168,8
92169,11
92170,8
92171,15
92172,8
92173,10
92174,11
92175,7
92176,8
92177,9
92178,14
92179,9
92180,8
92181,9
92182,9
92183,7
92184,12
92185,15
92186,13
92187,12
92188,7
92189,5
92190,9
92191,8
92192,11
92193,7
92194,9
92195,5
92196,10
92197,7
92198,9
92199,8
92200,14
92201,13
92202,8
92203,10
92204,10
92205,8
92206,14
92207,10
92208,5
92209,9
92210,9
92211,8
92212,9
92213,13
92214,9
92215,10
92216,10
92217,6
92218,6
92219,9
92220,9
92221,10
92222,10
92223,8
92224,10
92225,9
92226,10
92227,10
92228,11
92229,7
92230,11
92231,10
92232,17
92233,13
92234,5
92235,12
92236,13
92237,10
92238,8
92239,7
92240,10
92241,9
92242,11
92243,9
92244,11
92245,9
92246,9
92247,14
92248,9
92249,8
92250,10
92251,9
92252,10
92253,7
92254,5
92255,8
92256,8
92257,11
92258,11
92259,9
92260,12
92261,10
92262,10
92263,13
92264,8
92265,8
92266,10
92267,8
92268,11
92269,11
92270,8
92271,7
92272,13
92273,12
92274,13
92275,18
92276,11
92277,9
92278,11
92279,9
92280,4
92281,13
92282,9
92283,9
92284,7
92285,8
92286,11
92287,9
92288,5
92289,7
92290,6
92291,6
92292,9
92293,9
92294,15
92295,10
92296,10
92297,6
92298,13
92299,11
92300,10
92301,8
92302,5
92303,10
92304,11
92305,9
92306,14
92307,8
92308,11
92309,10
92310,11
92311,5
92312,12
92313,9
92314,12
92315,9
92316,6
92317,7
92318,8
92319,5
92320,5
92321,8
92322,8
92323,7
92324,11
92325,9
92326,7
92327,10
92328,8
92329,9
92330,9
92331,10
92332,11
92333,11
92334,13
92335,9
92336,7
92337,4
92338,12
92339,9
92340,8
92341,6
92342,17
92343,7
92344,7
92345,8
92346,9
92347,11
92348,13
92349,8
92350,6
92351,11
92352,11
92353,9
92354,8
92355,15
92356,6
92357,10
92358,10
92359,9
92360,13
92361,11
92362,12
92363,12
92364,7
92365,10
92366,9
92367,8
92368,12
92369,8
92370,10
92371,10
92372,10
92373,10
92374,5
92375,7
92376,11
92377,12
92378,10
92379,13
92380,8
92381,5
92382,9
92383,14
92384,14
92385,7
92386,9
92387,5
92388,6
92389,6
92390,9
92391,9
92392,9
92393,5
92394,5
92395,15
92396,6
92397,15
92398,10
92399,6
92400,14
92401,8
92402,5
92403,8
92404,8
92405,14
92406,14
92407,5
92408,8
92409,12
92410,10
92411,9
92412,11
92413,9
92414,11
92415,8
92416,12
92417,11
92418,12
92419,13
92420,10
92421,10
92422,8
92423,14
92424,10
92425,6
92426,10
92427,10
92428,11
92429,11
92430,9
92431,14
92432,11
92433,8
92434,9
92435,8
92436,9
92437,4
92438,14
92439,8
92440,4
92441,9
92442,9
92443,10
92444,10
92445,7
92446,8
92447,7
92448,9
92449,9
92450,17
92451,11
92452,11
92453,8
92454,11
92455,13
92456,11
92457,10
92458,9
92459,8
92460,9
92461,10
92462,13
92463,13
92464,10
92465,9
92466,13
92467,13
92468,9
92469,9
92470,10
92471,8
92472,11
92473,10
92474,12
92475,9
92476,9
92477,8
92478,13
92479,7
92480,10
92481,8
92482,12
92483,8
92484,10
92485,11
92486,15
92487,10
92488,7
92489,8
92490,10
92491,10
92492,11
92493,6
92494,15
92495,8
92496,5
92497,9
92498,5
92499,7
92500,9
92501,7
92502,11
92503,10
92504,10
92505,10
92506,14
92507,9
92508,12
92509,9
92510,10
92511,15
92512,16
92513,9
92514,10
92515,17
92516,6
92517,7
92518,9
92519,10
92520,8
92521,9
92522,11
92523,8
92524,11
92525,9
92526,9
92527,9
92528,8
92529,11
92530,12
92531,7
92532,8
92533,7
92534,14
92535,12
92536,10
92537,10
92538,7
92539,10
92540,9
92541,10
92542,10
92543,16
92544,10
92545,12
92546,12
92547,9
92548,4
92549,10
92550,9
92551,9
92552,10
92553,9
92554,8
92555,10
92556,9
92557,12
92558,11
92559,11
92560,15
92561,11
92562,9
92563,10
92564,13
92565,8
92566,11
92567,9
92568,10
92569,7
92570,7
92571,16
92572,10
92573,9
92574,10
92575,5
92576,9
92577,11
92578,8
92579,6
92580,8
92581,11
92582,10
92583,8
92584,6
92585,9
92586,7
92587,10
92588,11
92589,13
92590,10
92591,12
92592,11
92593,9
92594,14
92595,10
92596,9
92597,11
92598,8
92599,9
92600,6
92601,11
92602,6
92603,7
92604,8
92605,4
92606,13
92607,6
92608,11
92609,8
92610,15
92611,11
92612,7
92613,7
92614,10
92615,14
92616,10
92617,11
92618,10
92619,11
92620,14
92621,9
92622,12
92623,8
92624,9
92625,8
92626,12
92627,11
92628,9
92629,9
92630,8
92631,8
92632,11
92633,9
92634,10
92635,7
92636,10
92637,8
92638,11
92639,15
92640,10
92641,7
92642,9
92643,7
92644,14
92645,7
92646,7
92647,9
92648,16
92649,9
92650,10
92651,15
92652,9
92653,14
92654,8
92655,10
92656,10
92657,8
92658,6
92659,4
92660,8
92661,7
92662,10
92663,9
92664,11
92665,9
92666,6
92667,12
92668,12
92669,11
92670,10
92671,7
92672,10
92673,12
92674,6
92675,14
92676,10
92677,9
92678,7
92679,6
92680,4
92681,13
92682,7
92683,9
92684,8
92685,11
92686,11
92687,6
92688,12
92689,10
92690,7
92691,7
92692,11
92693,5
92694,15
92695,10
92696,13
92697,9
92698,4
92699,8
92700,6
92701,12
92702,9
92703,10
92704,11
92705,13
92706,8
92707,10
92708,9
92709,9
92710,10
92711,8
92712,6
92713,10
92714,9
92715,9
92716,11
92717,12
92718,9
92719,11
92720,10
92721,7
92722,16
92723,11
92724,7
92725,7
92726,9
92727,10
92728,15
92729,10
92730,11
92731,11
92732,12
92733,15
92734,10
92735,7
92736,10
92737,10
92738,9
92739,8
92740,8
92741,7
92742,11
92743,9
92744,4
92745,10
92746,11
92747,10
92748,10
92749,7
92750,8
92751,10
92752,9
92753,4
92754,7
92755,13
92756,8
92757,7
92758,7
92759,11
92760,9
92761,12
92762,10
92763,11
92764,5
92765,6
92766,8
92767,11
92768,9
92769,10
92770,8
92771,10
92772,9
92773,8
92774,8
92775,8
92776,8
92777,9
92778,8
92779,13
92780,9
92781,11
92782,11
92783,10
92784,10
92785,16
92786,8
92787,10
92788,8
92789,13
92790,12
92791,12
92792,10
92793,8
92794,9
92795,9
92796,12
92797,8
92798,9
92799,6
92800,8
92801,11
92802,11
92803,11
92804,7
92805,9
92806,12
92807,13
92808,7
92809,9
92810,8
92811,6
92812,8
92813,10
92814,10
92815,11
92816,6
92817,7
92818,7
92819,9
92820,11
92821,13
92822,11
92823,7
92824,8
92825,10
92826,10
92827,9
92828,8
92829,8
92830,13
92831,15
92832,5
92833,8
92834,14
92835,10
92836,9
92837,10
92838,8
92839,11
92840,6
92841,10
92842,7
92843,8
92844,11
92845,5
92846,10
92847,9
92848,7
92849,10
92850,8
92851,6
92852,6
92853,10
92854,11
92855,9
92856,9
92857,7
92858,6
92859,9
92860,10
92861,9
92862,8
92863,7
92864,10
92865,7
92866,11
92867,10
92868,6
92869,9
92870,11
92871,5
92872,9
92873,5
92874,7
92875,9
92876,5
92877,14
92878,10
92879,11
92880,9
92881,6
92882,7
92883,10
92884,10
92885,7
92886,4
92887,12
92888,10
92889,5
92890,9
92891,12
92892,13
92893,8
92894,10
92895,10
92896,8
92897,9
92898,12
92899,9
92900,7
92901,7
92902,12
92903,11
92904,14
92905,12
92906,8
92907,10
92908,8
92909,10
92910,7
92911,7
92912,7
92913,8
92914,9
92915,10
92916,8
92917,4
92918,8
92919,7
92920,7
92921,8
92922,11
92923,8
92924,10
92925,12
92926,15
92927,9
92928,14
92929,10
92930,9
92931,8
92932,8
92933,6
92934,10
92935,10
92936,17
92937,13
92938,9
92939,5
92940,10
92941,6
92942,9
92943,13
92944,7
92945,11
92946,9
92947,9
92948,7
92949,11
92950,7
92951,6
92952,11
92953,8
92954,14
92955,7
92956,14
92957,10
92958,7
92959,7
92960,12
92961,7
92962,10
92963,8
92964,14
92965,8
92966,8
92967,7
92968,10
92969,4
92970,12
92971,11
92972,12
92973,13
92974,10
92975,15
92976,6
92977,11
92978,10
92979,10
92980,11
92981,9
92982,10
92983,14
92984,10
92985,10
92986,5
92987,10
92988,8
92989,8
92990,12
92991,10
92992,10
92993,8
92994,8
92995,8
92996,9
92997,10
92998,17
92999,9
93000,12
93001,6
93002,12
93003,8
93004,10
93005,11
93006,12
93007,9
93008,11
93009,13
93010,8
93011,8
93012,9
93013,10
93014,5
93015,7
93016,8
93017,11
93018,13
93019,6
93020,9
93021,9
93022,11
93023,4
93024,8
93025,9
93026,11
93027,7
93028,12
93029,8
93030,16
93031,12
93032,16
93033,10
93034,8
93035,12
93036,16
93037,8
93038,9
93039,5
93040,14
93041,11
93042,12
93043,9
93044,9
93045,10
93046,8
93047,6
93048,11
93049,9
93050,10
93051,8
93052,13
93053,12
93054,9
93055,6
93056,9
93057,12
93058,10
93059,8
93060,13
93061,12
93062,9
93063,11
93064,7
93065,11
93066,12
93067,4
93068,8
93069,8
93070,14
93071,9
93072,11
93073,10
93074,10
93075,11
93076,11
93077,9
93078,10
93079,8
93080,14
93081,10
93082,8
93083,10
93084,10
93085,11
93086,7
93087,5
93088,9
93089,7
93090,11
93091,11
93092,10
93093,8
93094,4
93095,9
93096,9
93097,7
93098,6
93099,9
93100,9
93101,10
93102,8
93103,9
93104,9
93105,10
93106,9
93107,7
93108,10
93109,8
93110,10
93111,15
93112,9
93113,9
93114,9
93115,13
93116,10
93117,13
93118,10
93119,11
93120,13
93121,10
93122,9
93123,10
93124,10
93125,8
93126,9
93127,12
93128,9
93129,11
93130,9
93131,12
93132,11
93133,15
93134,11
93135,14
93136,8
93137,9
93138,10
93139,8
93140,11
93141,7
93142,11
93143,11
93144,6
93145,9
93146,6
93147,10
93148,9
93149,9
93150,6
93151,10
93152,11
93153,11
93154,8
93155,11
93156,11
93157,8
93158,7
93159,9
93160,10
93161,7
93162,8
93163,9
93164,7
93165,6
93166,7
93167,14
93168,9
93169,10
93170,8
93171,10
93172,13
93173,16
93174,12
93175,11
93176,10
93177,8
93178,13
93179,10
93180,10
93181,10
93182,5
93183,12
93184,6
93185,7
93186,11
93187,5
93188,10
93189,11
93190,14
93191,10
93192,7
93193,8
93194,10
93195,11
93196,13
93197,10
93198,13
93199,14
93200,14
93201,8
93202,10
93203,7
93204,7
93205,8
93206,10
93207,8
93208,10
93209,7
93210,14
93211,11
93212,9
93213,5
93214,4
93215,9
93216,9
93217,10
93218,8
93219,9
93220,7
93221,13
93222,11
93223,11
93224,11
93225,10
93226,13
93227,10
93228,10
93229,9
93230,12
93231,6
93232,9
93233,8
93234,10
93235,9
93236,15
93237,6
93238,10
93239,8
93240,11
93241,11
93242,12
93243,11
93244,10
93245,9
93246,9
93247,10
93248,11
93249,10
93250,10
93251,8
93252,8
93253,8
93254,13
93255,11
93256,8
93257,15
93258,6
93259,8
93260,9
93261,12
93262,8
93263,14
93264,12
93265,8
93266,10
93267,10
93268,9
93269,10
93270,9
93271,8
93272,12
93273,10
93274,8
93275,10
93276,8
93277,9
93278,11
93279,12
93280,12
93281,9
93282,12
93283,11
93284,7
93285,5
93286,12
93287,11
93288,9
93289,11
93290,16
93291,14
93292,9
93293,12
93294,10
93295,7
93296,12
93297,11
93298,10
93299,8
93300,12
93301,9
93302,6
93303,13
93304,9
93305,8
93306,10
93307,11
93308,10
93309,7
93310,15
93311,8
93312,8
93313,7
93314,9
93315,15
93316,10
93317,14
93318,10
93319,5
93320,7
93321,9
93322,7
93323,9
93324,9
93325,10
93326,8
93327,9
93328,8
93329,11
93330,8
93331,9
93332,11
93333,10
93334,6
93335,11
93336,12
93337,9
93338,11
93339,14
93340,5
93341,12
93342,7
93343,7
93344,7
93345,11
93346,11
93347,10
93348,11
93349,13
93350,8
93351,10
93352,11
93353,8
93354,7
93355,10
93356,12
93357,10
93358,7
93359,7
93360,11
93361,8
93362,10
93363,15
93364,13
93365,11
93366,13
93367,8
93368,10
93369,5
93370,10
93371,9
93372,9
93373,8
93374,8
93375,11
93376,8
93377,6
93378,9
93379,10
93380,7
93381,10
93382,8
93383,7
93384,13
93385,9
93386,7
93387,8
93388,10
93389,8
93390,8
93391,9
93392,6
93393,8
93394,8
93395,6
93396,9
93397,8
93398,7
93399,9
93400,10
93401,8
93402,9
93403,7
93404,9
93405,10
93406,11
93407,11
93408,9
93409,10
93410,7
93411,11
